seed,dq,dp,de,dgf,dgm,dg1,dg2,dg3,dg4,pf,pm,p1,p2,p3,p4,blue_daf,blue_dam,blue_da1,blue_da2,blue_da3,blue_da4,pink_daf,pink_dam,pink_da1,pink_da2,pink_da3,pink_da4,blue_laf,blue_lam,blue_la1,blue_la2,blue_la3,blue_la4,pink_laf,pink_lam,pink_la1,pink_la2,pink_la3,pink_la4,pedid,xr1,blue_recomb,x1,xr2,pink_recomb,x2,x
40454358,0.4,0.6,0.1,1,3,2,2,2,2,-0.797228926,0.625767648,0.1758855586,0.1482558731,-0.084348173,0.0539049124,1,2,1,1,1,1,1,2,2,2,2,2,5,1,5,5,3,3,3,3,3,3,3,3,87,0.2491056306,1,0.2962872946,0.421339161,0,0.6954114045,0.539049124
925679843,0.4,0.6,0.1,1,2,2,2,1,2,-0.517875209,-0.052316362,-0.009317154,-0.105422108,-0.566318919,-0.121329436,1,2,1,1,1,1,1,1,2,2,1,2,4,3,4,4,4,4,4,1,3,3,1,1,88,0.2978466494,1,0.5443140727,0.1065364173,1,0.1187331831,-1.21329436
1552881827,0.4,0.6,0.1,2,2,3,1,2,2,0.0963822996,0.0646034722,0.6022811146,-0.580124281,-0.03489327,-0.042166032,1,2,2,1,1,2,2,1,2,1,2,1,6,3,2,6,2,2,2,1,1,1,1,1,89,0.420354828,0,0.601781281,0.5023959114,0,0.8074784245,-0.421660324
1350652522,0.4,0.6,0.1,1,2,1,2,1,1,-0.599170469,-0.071366246,-0.559504479,0.2072307722,-0.811473113,-0.634544164,1,1,1,1,1,1,1,2,1,2,1,1,6,3,6,3,6,6,3,2,3,2,2,2,90,0.8622813927,0,0.3723667969,0.1930713217,1,0.40297926,-0.345441643
2118076902,0.4,0.6,0.1,1,2,2,2,2,2,-0.380217848,0.088054299,0.1292802986,-0.003535741,0.0353662443,0.1080586106,1,2,1,1,1,1,1,1,2,2,2,2,3,1,4,3,4,4,4,5,1,5,1,5,91,0.8139207213,0,0.7017449908,0.2699307386,1,0.474628201,1.0805861062
1180934489,0.4,0.6,0.1,2,2,2,3,2,2,0.2288813275,0.0423940632,-0.015110119,0.775525822,0.0990622263,-0.062521481,2,2,2,2,2,2,1,1,1,2,1,1,4,5,2,4,2,2,2,3,3,3,5,5,92,0.3400632024,1,0.1934509222,0.3004222374,1,0.6217647691,-0.625214812
311786408,0.4,0.6,0.1,3,2,2,3,2,2,0.7807441416,-0.109528719,0.0384643131,0.8341345761,-0.180206378,0.0332356134,2,1,2,2,2,2,2,2,1,2,1,1,4,6,5,5,5,4,5,4,4,4,6,6,93,0.5539849072,0,0.1731358912,0.7917381743,0,0.205292292,0.3323561335
1356215595,0.4,0.6,0.1,1,1,1,1,1,1,-0.586433444,-0.476691397,-0.696422975,-0.715946204,-0.524804629,-0.656664927,1,1,1,1,1,1,1,1,1,1,1,1,2,4,6,6,6,6,6,1,1,4,1,1,94,0.4881441195,0,0.7264146315,0.5570651468,0,0.9213424339,-0.566649269
811074617,0.4,0.6,0.1,3,1,2,2,2,2,0.7104016005,-0.514949841,0.0715769155,-0.152062395,0.0352469375,-0.170299219,2,1,2,2,2,2,2,1,1,1,1,1,2,6,2,2,2,2,2,3,3,3,6,6,95,0.3420676679,1,0.1181165204,0.4719992492,0,0.13731182,-1.702992188
531622452,0.4,0.6,0.1,1,2,1,1,2,1,-0.58905089,-0.056538393,-0.529858028,-0.519668583,0.1351674054,-0.598837282,1,2,1,1,1,1,1,1,1,1,2,1,6,5,6,6,6,6,6,3,3,3,3,5,96,0.2376976573,1,0.6171056789,0.1066381494,1,0.521437072,0.0116271772
760804618,0.4,0.6,0.1,3,1,2,2,2,2,0.702994586,-0.529204171,0.0611983842,-0.022615658,0.0045368307,-0.051444371,2,1,2,2,2,2,2,1,1,1,1,1,6,2,6,6,6,6,6,3,3,3,2,3,97,0.4193899233,0,0.5164892741,0.1831870723,1,0.0658174805,-0.514443711
128780278,0.4,0.6,0.1,2,1,1,1,1,2,0.0702586272,-0.393794432,-0.68574151,-0.458724085,-0.636692376,0.1803576171,1,1,1,1,1,2,2,1,1,1,1,1,3,1,3,2,3,3,2,6,1,6,6,6,98,0.3496207839,1,0.6984065393,0.6669824369,0,0.5481721398,1.8035761709
1670357476,0.4,0.6,0.1,1,3,2,2,2,2,-0.771259209,0.6782082525,-0.009012238,0.0428373938,-0.038563722,0.0291753016,1,2,1,1,1,1,1,2,2,2,2,2,2,4,2,2,4,4,4,1,4,1,1,4,99,0.1691156319,1,0.3579709164,0.5139526238,0,0.305899758,0.2917530159
856260411,0.4,0.6,0.1,1,1,1,1,1,1,-0.658542672,-0.497552921,-0.560824501,-0.573941744,-0.59897577,-0.658079951,1,1,1,1,1,1,1,1,1,1,1,1,5,6,4,5,5,4,4,1,6,6,1,6,100,0.8188065574,0,0.779848358,0.5069872851,0,0.2496670937,-0.580799509
1189145090,0.4,0.6,0.1,1,2,1,1,2,1,-0.45213329,0.018212018,-0.658643998,-0.807366471,-0.157180472,-0.744275063,1,2,1,1,1,1,1,1,1,1,2,1,4,3,5,5,4,4,5,5,5,5,3,5,101,0.6410963059,0,0.3383725338,0.7355616045,0,0.6920159043,-1.442750631
739710244,0.4,0.6,0.1,2,2,2,1,1,2,-0.046499591,-0.117724096,0.1170568672,-0.630961883,-0.562175631,-0.054387314,2,2,1,1,1,1,1,1,2,1,1,2,3,5,4,3,4,4,4,6,6,6,6,6,102,0.7061047604,0,0.6186172821,0.0579280868,1,0.2151269257,-0.543873145
382728040,0.4,0.6,0.1,2,2,1,2,1,2,0.0588442966,-0.004801996,-0.8031343,-0.007077909,-0.679926631,0.0550006136,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,103,0.1977553997,1,0.3785306776,0.8410569573,0,0.7272375406,0.5500061355
896773581,0.4,0.6,0.1,3,3,3,3,3,3,0.7635316632,0.8731656596,0.7385726304,0.8678596445,0.8404173895,0.6829510087,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,1,5,104,0.2338904591,1,0.8823476619,0.6567010701,0,0.5765783859,-1.170489913
547243750,0.4,0.6,0.1,1,1,1,1,1,1,-0.339006683,-0.714097414,-0.584625318,-0.659427395,-0.550297431,-0.601890026,1,1,1,1,1,1,1,1,1,1,1,1,5,2,5,1,5,1,1,6,2,6,6,6,105,0.3390041046,1,0.2494604458,0.3759889223,1,0.2191166837,-0.018900261
19638285,0.4,0.6,0.1,1,2,2,2,2,2,-0.639693057,-0.127021305,-0.075270406,-0.055393504,0.1718277486,0.1078663272,1,2,1,1,1,1,1,1,2,2,2,2,4,4,3,4,3,3,3,2,4,4,2,2,106,0.3984151564,1,0.2178332513,0.2368641352,1,0.2411884117,1.0786632723
2071596508,0.4,0.6,0.1,3,2,2,3,2,3,0.9183532059,-0.081048166,-0.054119933,0.7539186669,0.2434747002,0.870601446,2,2,2,2,2,2,2,1,1,2,1,2,5,2,4,5,5,5,4,6,2,2,6,2,107,0.8964644647,0,0.4932868516,0.9550374406,0,0.3367720998,0.7060144598
1174413546,0.4,0.6,0.1,3,1,2,2,2,2,1.0261391342,-0.53358097,0.0524130675,0.0745871422,0.0761725688,-0.022666786,2,1,2,2,2,2,2,1,1,1,1,1,2,5,2,6,6,2,6,6,5,6,6,6,108,0.0612111781,1,0.5429619302,0.5526937812,0,0.6347421811,-0.226667862
1945613500,0.4,0.6,0.1,1,1,1,1,1,1,-0.688929908,-0.594080396,-0.629672005,-0.402283206,-0.569034312,-0.48906438,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,6,6,6,6,6,6,6,6,109,0.33845149,1,0.4340129259,0.0243755602,1,0.3205269642,1.1093561968
688055046,0.4,0.6,0.1,2,2,2,2,1,3,0.1778818315,0.0356550585,0.2313292987,-0.007516236,-0.6036393,0.7804524544,2,1,1,1,1,2,1,2,2,2,1,2,4,4,4,2,4,4,2,3,4,3,4,3,110,0.8327717892,0,0.0398073336,0.8888567648,0,0.9704874288,-0.195475456
431913979,0.4,0.6,0.1,2,3,2,2,2,3,-0.207678021,0.798805198,0.2193216504,0.0203651671,0.0291580194,0.8104242755,1,2,1,1,1,2,2,2,2,2,2,2,2,6,2,6,6,6,6,5,6,5,5,6,111,0.6052592921,0,0.7574450284,0.2621925558,1,0.5901389348,0.1042427554
443224564,0.4,0.6,0.1,1,2,2,2,1,2,-0.506371145,-0.041093772,0.0790254323,-0.120243926,-0.764821784,0.0172547394,1,1,1,1,1,1,1,2,2,2,1,2,6,6,1,6,6,6,1,2,6,2,6,2,112,0.4893364145,0,0.1789144441,0.6876345909,0,0.6686800107,0.1725473938
1017274426,0.4,0.6,0.1,1,1,1,1,1,1,-0.605203277,-0.770635369,-0.508359819,-0.397998773,-0.481254157,-0.779951836,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,3,3,5,3,5,5,5,4,4,113,0.8233776776,0,0.4600251859,0.1958371732,1,0.9669084181,-1.799518363
838431652,0.4,0.6,0.1,1,2,2,2,2,2,-0.707787649,0.1004099122,-0.034933018,-0.015296289,-0.009769501,-0.050447965,1,2,1,1,1,1,1,1,2,2,2,2,3,3,1,1,3,1,1,4,3,3,4,4,114,0.7731084832,0,0.6278110727,0.3296487556,1,0.3239154272,-0.504479655
123045530,0.4,0.6,0.1,2,1,1,1,2,2,-0.046790454,-0.60038922,-0.584800478,-0.627334404,0.093092333,0.1549957632,2,1,1,1,2,2,1,1,1,1,1,1,3,4,5,3,5,3,5,5,4,4,5,4,115,0.9246810032,0,0.1033118656,0.990438221,0,0.2424400068,1.5499576319
1405094586,0.4,0.6,0.1,1,2,2,2,2,2,-0.580784453,0.0731109169,0.1863270486,-0.060739481,0.040486187,-0.037666336,1,1,1,1,1,1,1,2,2,2,2,2,4,3,4,4,5,4,5,4,4,3,4,3,116,0.1701719464,1,0.7806815662,0.2181324923,1,0.9586703474,-0.376663361
447217208,0.4,0.6,0.1,1,1,1,1,1,1,-0.698685812,-0.679011183,-0.570057111,-0.668591187,-0.535059464,-0.565441231,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,2,2,6,2,2,4,2,2,4,117,0.4734238174,0,0.4745265928,0.3526786702,1,0.6883739129,0.3455876862
1047439379,0.4,0.6,0.1,2,3,3,2,3,2,0.0495752305,0.8991844423,0.7878206712,-0.025303641,0.7520076184,-0.002650527,1,2,2,1,2,1,2,2,2,2,2,2,6,3,6,6,6,6,6,3,3,3,3,3,118,0.235364135,1,0.002250731,0.5646785719,0,0.558937819,-0.026505267
1246349847,0.4,0.6,0.1,2,3,2,3,2,2,-0.019010525,0.7707856226,0.1138039683,0.7872629215,-0.033528777,-0.160103628,1,2,1,2,1,1,2,2,2,2,2,2,6,6,1,1,1,6,1,3,3,3,3,3,119,0.9946579435,0,0.2832151313,0.6259134503,0,0.9568534135,-1.601036282
93168191,0.4,0.6,0.1,1,1,1,1,1,1,-0.638080984,-0.642598362,-0.503130584,-0.558194872,-0.445515761,-0.575169716,1,1,1,1,1,1,1,1,1,1,1,1,5,6,5,5,5,5,6,3,3,6,6,3,120,0.7486272546,0,0.4159775136,0.4183515512,0,0.8865564386,0.2483028359
1967244624,0.4,0.6,0.1,2,2,1,3,1,1,-0.008792793,0.0753640245,-0.71618992,0.6461272506,-0.633463234,-0.587660523,1,1,1,2,1,1,2,2,1,2,1,1,2,3,4,2,2,2,4,2,3,3,2,3,121,0.9303130833,0,0.3927958884,0.9884953131,0,0.2597294679,0.1233947748
1213140286,0.4,0.6,0.1,2,1,2,1,2,2,-0.070319433,-0.450688474,-0.089655947,-0.724197171,-0.022425324,-0.063243099,1,1,2,1,2,2,2,1,1,1,1,1,5,3,5,5,4,5,4,5,3,3,5,5,122,0.0519163325,1,0.8041138937,0.6113669689,0,0.9781408491,-0.632430992
1713103596,0.4,0.6,0.1,3,2,3,3,3,3,0.7875836074,0.0131831613,0.8161812499,0.5430565387,0.6926625753,0.8954997649,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,6,6,1,6,3,2,3,3,3,123,0.0948976991,1,0.6019907634,0.7640560697,0,0.9171012346,0.9549976485
1835073070,0.4,0.6,0.1,1,1,1,1,1,1,-0.727086449,-0.543556409,-0.622952595,-0.831878378,-0.656392492,-0.50971817,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,2,4,2,6,6,3,3,3,124,0.4619048515,0,0.0420150366,0.5421586374,0,0.3919216536,0.9028182952
175437413,0.4,0.6,0.1,3,1,2,2,2,2,0.8384061795,-0.526345546,0.0746939853,0.0188737261,0.0565126983,0.0892435783,2,1,2,2,2,2,2,1,1,1,1,1,6,4,4,6,4,6,4,2,4,2,2,4,125,0.8053713617,0,0.0552139394,0.7851753918,0,0.1463071239,0.8924357827
523856897,0.4,0.6,0.1,3,1,2,2,2,2,0.7573327495,-0.475566329,-0.215105188,0.09168731,0.0318005383,0.0064688106,2,1,2,2,2,2,2,1,1,1,1,1,6,1,2,6,6,2,2,4,1,4,1,4,126,0.7984268753,0,0.6228579076,0.8834999543,0,0.8996403175,0.0646881056
2134331855,0.4,0.6,0.1,2,2,1,2,1,2,0.0122185446,0.0890747436,-0.634815733,0.0797095954,-0.626133022,0.0422163125,2,2,1,1,1,1,1,1,1,2,1,2,2,1,3,3,3,3,3,1,1,1,1,1,127,0.6660596755,0,0.9453741703,0.8021568157,0,0.2176567443,0.4221631252
2034680074,0.4,0.6,0.1,3,2,2,3,2,3,0.8853373705,0.0700812221,0.1257667252,0.6806547365,-0.029570039,0.8467994776,2,2,2,2,2,2,2,1,1,2,1,2,6,2,6,6,6,6,6,4,2,4,4,2,128,0.2633302157,1,0.7542466632,0.5040115381,0,0.3622783452,0.4679947761
2055551854,0.4,0.6,0.1,2,2,3,2,3,3,-0.027875408,-0.049224012,0.606292681,0.0859207611,0.9258879385,1.0625125381,1,1,2,2,2,2,2,2,2,1,2,2,5,6,6,6,5,6,6,1,1,1,6,6,129,0.606830857,0,0.7839632448,0.3695306565,1,0.6390029404,2.6251253811
1753811624,0.4,0.6,0.1,1,1,1,1,1,1,-0.64597159,-0.638295831,-0.472113198,-0.628753129,-0.517323858,-0.578764958,1,1,1,1,1,1,1,1,1,1,1,1,4,6,4,3,3,4,3,4,6,4,4,4,130,0.8456306853,0,0.1978053722,0.6367111335,0,0.9115770566,0.2123504221
1728731394,0.4,0.6,0.1,3,2,3,3,2,2,0.8511956405,0.0586161591,0.6858898259,0.8179746122,-0.002144276,0.0169569897,2,1,2,2,2,2,2,2,2,2,1,1,4,6,4,4,4,4,4,6,6,6,6,6,131,0.2366526733,1,0.7036439398,0.6010875039,0,0.3936822486,0.1695698969
983313733,0.4,0.6,0.1,2,2,1,2,2,2,0.1951100347,0.0571355375,-0.730526558,-0.039725503,0.0025037574,-0.016804048,1,2,1,1,2,2,2,1,1,2,1,1,1,3,1,5,5,5,5,4,4,3,4,4,132,0.7910694689,0,0.6663004196,0.4841967637,0,0.8476161476,-0.168040485
1189190084,0.4,0.6,0.1,2,3,3,2,2,2,0.150926926,0.9734983688,0.8205715078,-0.092619926,-0.106349433,-0.203827737,2,2,2,1,1,1,1,2,2,2,2,2,6,5,6,6,2,2,2,3,5,5,3,5,133,0.4441641548,0,0.6915437089,0.3460575549,1,0.5532297034,-2.038277366
1265301701,0.4,0.6,0.1,2,1,1,2,2,1,0.0159508078,-0.665805943,-0.592505724,0.1234703705,0.0834915528,-0.656513633,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,6,6,1,2,2,1,1,134,0.6061311386,0,0.7378212222,0.0823769607,1,0.0426466773,-0.565136331
69622871,0.4,0.6,0.1,1,1,1,1,1,1,-0.697202734,-0.34408288,-0.713875133,-0.585681041,-0.658717362,-0.501246549,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,4,2,2,6,1,1,1,1,135,0.6911643779,0,0.5419425045,0.4948392964,0,0.4184387626,0.987534507
1906990913,0.4,0.6,0.1,1,2,2,2,2,2,-0.497340629,-0.016046164,-0.045794041,-0.022866867,0.061938418,0.0718015784,1,2,1,1,1,1,1,1,2,2,2,2,1,1,3,1,1,1,3,3,1,1,1,1,136,0.9266440924,0,0.1788359234,0.9291860531,0,0.3692694886,0.7180157839
171336677,0.4,0.6,0.1,2,2,2,1,2,2,0.0782033669,0.0331401382,0.0284075591,-0.714477861,0.0301284851,0.1576706461,2,1,2,1,1,2,1,2,1,1,2,1,4,4,4,4,4,4,4,1,4,1,1,4,137,0.1178743947,1,0.1492319937,0.8386331512,0,0.0144577795,1.5767064614
1756616176,0.4,0.6,0.1,2,2,1,2,3,2,0.0571608968,-0.073252721,-0.714174899,-0.038420083,0.8402669469,0.0227119511,1,1,1,2,2,1,2,2,1,1,2,2,6,6,6,6,6,6,6,5,6,6,5,5,138,0.3287071364,1,0.2919273732,0.7748548555,0,0.8631902164,0.2271195107
1574347579,0.4,0.6,0.1,1,3,2,2,2,2,-0.762051289,0.8879619095,0.1274475342,0.1004016828,0.1286563871,-0.00293513,1,2,1,1,1,1,1,2,2,2,2,2,4,6,4,4,4,4,4,2,6,2,2,2,139,0.1062081466,1,0.6453616929,0.5485946902,0,0.8875297442,-0.029351299
1153017962,0.4,0.6,0.1,2,2,2,1,2,1,0.1586520594,0.1128392723,0.1371894529,-0.469071138,0.0899410602,-0.721223646,1,2,2,1,2,1,2,1,1,1,1,1,2,4,2,3,3,2,3,3,4,3,3,4,140,0.47354128,0,0.0978016411,0.2611129481,1,0.9697606452,-1.212236464
1139688164,0.4,0.6,0.1,2,3,3,2,2,2,-0.188531388,0.9210957506,0.9255884965,-0.023843446,-0.145017316,-0.20286519,1,2,2,1,1,1,2,2,2,2,2,2,4,4,4,3,4,4,3,4,4,4,4,4,141,0.4011270364,0,0.0650323215,0.3517984088,1,0.2493984645,-2.028651898
60553208,0.4,0.6,0.1,2,2,2,1,2,2,0.0271394501,0.029563139,-0.091904912,-0.441565761,-0.175893328,0.0389203128,2,2,1,1,2,2,1,1,2,1,1,1,2,2,2,6,2,2,6,6,6,2,6,2,142,0.9366247528,0,0.351416235,0.2487946503,1,0.6680958679,0.3892031276
1795154004,0.4,0.6,0.1,3,2,2,3,2,2,0.9006741482,-0.036243726,-0.133879724,0.8845896272,0.1417491524,0.1122154964,2,2,2,2,2,2,2,1,1,2,1,1,3,1,3,1,3,3,1,2,2,1,2,2,143,0.0361488895,1,0.8921407,0.4504989509,0,0.631231699,1.1221549641
1422700854,0.4,0.6,0.1,2,2,2,2,2,2,-0.059241443,0.0400578528,-0.081527446,0.0382435112,0.007475561,-0.049012013,2,2,2,1,2,2,1,1,1,2,1,1,6,4,6,6,6,6,6,4,4,4,4,4,144,0.6236495295,0,0.3273846313,0.8658036328,0,0.5572601843,-0.490120133
636495049,0.4,0.6,0.1,1,1,1,1,1,1,-0.603339839,-0.643541432,-0.450430967,-0.715909288,-0.651866397,-0.641634372,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,5,2,5,2,5,5,4,5,4,145,0.2980142344,1,0.9837170597,0.4540572341,0,0.2889544546,-0.416343724
292536008,0.4,0.6,0.1,3,1,2,2,2,2,0.8046210962,-0.591010574,0.0088055731,0.0767047895,0.1358880319,0.0567669185,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,3,2,3,4,1,1,1,1,146,0.7616277271,0,0.2989662668,0.148691475,1,0.6108993295,0.567669185
2041445168,0.4,0.6,0.1,2,2,1,2,2,3,-0.211434349,0.038712987,-0.485956869,-0.131076244,0.2294012341,0.9407464333,2,2,1,2,2,2,1,1,1,1,1,2,3,4,2,3,3,2,2,2,2,2,2,2,147,0.1153435144,1,0.1431473448,0.3869401717,1,0.3150788202,1.4074643334
969662415,0.4,0.6,0.1,1,1,1,1,1,1,-0.492165464,-0.6070704,-0.647533248,-0.502778679,-0.568640593,-0.690327875,1,1,1,1,1,1,1,1,1,1,1,1,5,2,5,5,5,2,2,1,2,1,2,2,148,0.0255767084,1,0.2814042341,0.8670843411,0,0.113041835,-0.903278752
2065229996,0.4,0.6,0.1,2,2,2,1,3,2,0.0144742458,0.0665535324,0.0603971314,-0.62939631,0.859391425,0.1482671731,1,1,2,1,2,2,2,2,1,1,2,1,2,5,6,6,6,2,6,2,5,5,5,5,149,0.1709211255,1,0.8111398103,0.4483077868,0,0.293522197,1.4826717307
1565665753,0.4,0.6,0.1,1,1,1,1,1,1,-0.495647183,-0.43641656,-0.378415403,-0.579609771,-0.493136256,-0.618873268,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,3,1,4,1,1,4,150,0.4497354931,0,0.0934950007,0.0318676843,1,0.6883842576,-0.18873268
1077796849,0.4,0.6,0.1,1,2,1,1,2,2,-0.728104746,-0.074335153,-0.372470769,-0.488574549,-0.168267191,-0.313641827,1,2,1,1,1,1,1,1,1,1,2,2,2,4,3,3,3,3,3,1,1,1,4,4,151,0.1453550612,1,0.4041565691,0.8690857989,0,0.3644689523,-3.136418273
474668489,0.4,0.6,0.1,3,2,3,2,3,2,0.7140912195,-0.037793026,0.8035029733,0.0402762283,0.7416638504,0.0321396067,2,2,2,2,2,2,2,1,2,1,2,1,2,4,4,4,2,2,4,4,4,4,4,4,152,0.1986356886,1,0.7302977455,0.3696561169,1,0.994414683,0.3213960673
777106385,0.4,0.6,0.1,2,3,3,3,3,3,0.2138819425,0.8277474683,0.7984037959,0.7456366272,0.7902240204,0.7379514875,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,2,3,2,153,0.0859223139,1,0.8446931834,0.6048596849,0,0.1281522154,-0.620485125
1391251933,0.4,0.6,0.1,3,2,2,2,3,2,0.7595222903,0.0664908857,-0.034383444,0.1436135023,0.773218529,-0.061439614,2,1,2,2,2,2,2,2,1,1,2,1,1,5,4,1,1,1,4,2,2,5,2,5,154,0.790953203,0,0.3968298139,0.7037617093,0,0.114696065,-0.614396136
1036993693,0.4,0.6,0.1,3,1,2,2,2,2,0.7591474152,-0.756539676,-0.061137691,0.0126769769,-0.053215078,-0.026321344,2,1,2,2,2,2,2,1,1,1,1,1,5,2,5,5,5,5,5,4,2,4,4,2,155,0.1411163114,1,0.6078159449,0.7019190498,0,0.2439419619,-0.263213445
119461587,0.4,0.6,0.1,2,2,2,2,2,2,-0.081977927,-0.039578523,0.0348618701,0.035148281,0.1106926008,0.1185851793,1,2,1,1,2,2,2,1,2,2,1,1,5,1,5,5,2,2,2,2,2,1,2,2,156,0.8454171973,0,0.8881196044,0.8239562925,0,0.6605587214,1.1858517928
1964448910,0.4,0.6,0.1,1,2,1,1,2,1,-0.705099788,0.0605625262,-0.62046956,-0.616116044,-0.068666689,-0.536389528,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,6,1,6,6,6,6,6,6,6,157,0.8560803369,0,0.6075445556,0.7763764657,0,0.6601056301,0.636104721
1057246708,0.4,0.6,0.1,2,2,1,2,2,3,0.0288254513,0.0308814632,-0.647401594,0.0376022547,0.0778366584,0.5969776768,2,2,1,1,1,2,1,1,1,2,2,2,2,4,1,2,1,2,1,5,5,5,4,4,158,0.4418273021,0,0.2243893935,0.7296036406,0,0.0472932994,-2.030223232
1762252891,0.4,0.6,0.1,1,2,1,2,1,2,-0.542475046,0.0059849434,-0.496634069,-0.033177703,-0.633539141,0.0883970323,1,1,1,1,1,1,1,2,1,2,1,2,3,2,6,6,6,6,6,4,2,2,4,4,159,0.4436022348,0,0.7690634345,0.7116393366,0,0.9655314004,0.8839703233
449557442,0.4,0.6,0.1,2,3,3,2,2,2,0.0352623657,0.8907783266,0.7508335937,0.026043147,0.025899094,0.04306427,1,2,2,1,1,1,2,2,2,2,2,2,2,4,5,2,5,2,5,1,1,1,1,4,160,0.6363496378,0,0.3588487615,0.1821532655,1,0.8089191806,0.4306427
1070093210,0.4,0.6,0.1,2,2,2,2,2,2,0.1190350748,-0.064904201,0.1055672211,0.0955060471,0.041041548,-0.187950935,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,3,3,3,3,4,4,1,4,1,161,0.7221475084,0,0.8063826937,0.2786423467,1,0.8895120783,-1.87950935
1525543017,0.4,0.6,0.1,2,1,1,2,2,1,-0.042240258,-0.432598222,-0.716456297,0.0075828053,-0.080146316,-0.615008932,1,1,1,2,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,6,3,3,6,3,162,0.6796485361,0,0.0233118846,0.009512567,1,0.5432560567,-0.150089316
1515220095,0.4,0.6,0.1,2,3,2,3,3,2,-0.199011356,0.9328380741,-0.076181463,0.7717603507,0.7300490109,-0.009801964,2,2,1,2,2,1,1,2,2,2,2,2,2,6,1,1,2,1,1,6,6,6,6,6,163,0.5647273206,0,0.7354847825,0.6770220775,0,0.8948835455,-0.098019642
958502427,0.4,0.6,0.1,3,2,3,3,2,2,0.9018338687,-0.051817329,0.8338431098,0.8492622216,0.0654117352,-0.154088863,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,1,4,4,164,0.9940267862,0,0.0160782919,0.3807199306,1,0.0923799095,-1.540888634
1209834361,0.4,0.6,0.1,1,2,2,2,1,2,-0.554300149,-0.010207713,-0.035819371,0.0919792584,-0.611423501,-0.264330868,1,1,1,1,1,1,1,2,2,2,1,2,5,6,5,1,5,1,1,2,6,2,6,2,165,0.9027169179,0,0.5017532043,0.9137222883,0,0.6874303416,-2.643308679
771989358,0.4,0.6,0.1,1,3,2,2,2,2,-0.555836788,0.6663432869,0.0468461881,0.0876140839,-0.069112711,-0.1230966,1,2,1,1,1,1,1,2,2,2,2,2,6,6,3,6,6,6,3,3,6,3,3,3,166,0.4049678358,0,0.3289035597,0.4632794412,0,0.7165359458,-1.230965997
683296838,0.4,0.6,0.1,2,2,2,2,2,2,0.1277582887,-0.149684784,0.1539545755,0.0199738238,0.0497658935,-0.033635054,1,1,1,2,2,1,2,2,2,1,1,2,3,2,5,3,3,5,5,3,3,2,2,3,167,0.023155767,1,0.4583540184,0.6004468643,0,0.7337361224,-0.336350545
163110419,0.4,0.6,0.1,2,2,3,2,3,2,0.0176688521,0.055611949,0.7953373335,-0.197377628,0.85111928,0.1194252063,1,1,2,1,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,2,2,2,2,168,0.8040255088,0,0.7908018901,0.2894666895,1,0.136320605,1.1942520626
1322117,0.4,0.6,0.1,2,2,1,1,3,3,-0.059076161,-0.007875024,-0.516869493,-0.635236415,0.7608953086,0.8689804907,1,1,1,1,2,2,2,2,1,1,2,2,1,3,1,1,5,1,5,1,3,1,1,1,169,0.2196438463,1,0.95498543,0.4974235327,0,0.6207361946,0.6898049073
811568573,0.4,0.6,0.1,2,3,3,2,3,2,0.119342827,1.016961063,0.7696983029,0.0317399476,0.8075935036,-0.021342832,1,2,2,1,2,1,2,2,2,2,2,2,4,4,4,4,4,3,3,5,4,5,5,5,170,0.2004972893,1,0.1385419314,0.3232713669,1,0.4128535215,-0.213428316
549403259,0.4,0.6,0.1,3,3,3,3,3,3,0.7886834,0.6151707625,0.8916933461,0.9810994443,1.0503361576,0.7891612182,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,3,3,4,3,2,5,2,2,2,171,0.8003822299,0,0.4700972207,0.6486808214,0,0.9447456551,-0.108387818
903642918,0.4,0.6,0.1,3,1,2,2,2,2,0.8332362242,-0.585391979,-0.033277632,-0.047933366,-0.041611078,-0.124828652,2,1,2,2,2,2,2,1,1,1,1,1,5,2,5,1,1,5,1,3,3,2,2,3,172,0.742284648,0,0.0991058979,0.374050501,1,0.3507663805,-1.248286519
